"Status","Year","Function_of_post","Region_ITL2","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Cumbria","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Cumbria","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Derbyshire and Nottinghamshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Derbyshire and Nottinghamshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Devon","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Devon","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","East Anglia","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","East Anglia","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","East Wales","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","East Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Eastern Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Eastern Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Greater Manchester","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Greater Manchester","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Hampshire and Isle of Wight","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Hampshire and Isle of Wight","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Highlands and Islands","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Highlands and Islands","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Inner London - East","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Inner London - East","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Inner London - West","London","Female","35","[c]","40550","38650"
"Leaver Dept.","2023","Commercial","Inner London - West","London","Male","30","[c]","44920","41060"
"Leaver Dept.","2023","Commercial","Lincolnshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Lincolnshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Merseyside","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Merseyside","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","North Yorkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","North Yorkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Northumberland, and Tyne and Wear","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Northumberland, and Tyne and Wear","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Outer London - South","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Outer London - South","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Shropshire and Staffordshire","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Shropshire and Staffordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","South Yorkshire","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","South Yorkshire","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Tees Valley and Durham","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Tees Valley and Durham","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","West Central Scotland","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","West Central Scotland","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","West Midlands","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","West Midlands","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","West Wales and The Valleys","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","West Wales and The Valleys","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","West Yorkshire","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","West Yorkshire","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Cheshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Cheshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Cumbria","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Cumbria","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Derbyshire and Nottinghamshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Derbyshire and Nottinghamshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Dorset and Somerset","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Dorset and Somerset","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","East Anglia","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","East Anglia","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","East Wales","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","East Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Eastern Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Eastern Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Essex","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Essex","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Greater Manchester","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Greater Manchester","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Hampshire and Isle of Wight","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Hampshire and Isle of Wight","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Herefordshire, Worcestershire and Warwickshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Herefordshire, Worcestershire and Warwickshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Inner London - East","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Inner London - East","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Inner London - West","London","Female","130","[c]","42750","39070"
"Leaver Dept.","2023","Communications","Inner London - West","London","Male","80","[c]","41330","38350"
"Leaver Dept.","2023","Communications","Merseyside","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Merseyside","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","North Yorkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","North Yorkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Northern Ireland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Northern Ireland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Northumberland, and Tyne and Wear","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Northumberland, and Tyne and Wear","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Outer London - South","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Outer London - South","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Outer London - West and North West","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Outer London - West and North West","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Shropshire and Staffordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Shropshire and Staffordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","South Yorkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","South Yorkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","West Central Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","West Central Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","West Midlands","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","West Midlands","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","West Wales and The Valleys","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","West Wales and The Valleys","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","West Yorkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","West Yorkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Bedfordshire and Hertfordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Bedfordshire and Hertfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Berkshire, Buckinghamshire and Oxfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Cheshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Cheshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Cornwall and Isles of Scilly","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Cornwall and Isles of Scilly","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Derbyshire and Nottinghamshire","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Derbyshire and Nottinghamshire","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Devon","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Devon","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Dorset and Somerset","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Dorset and Somerset","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","East Anglia","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","East Anglia","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","East Wales","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","East Wales","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Eastern Scotland","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Eastern Scotland","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Gloucestershire, Wiltshire and Bath/Bristol area","Outside London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Greater Manchester","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Greater Manchester","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Hampshire and Isle of Wight","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Hampshire and Isle of Wight","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Highlands and Islands","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Highlands and Islands","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Inner London - East","London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Inner London - East","London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Inner London - West","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Inner London - West","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Kent","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Kent","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Lancashire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Lancashire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Leicestershire, Rutland and Northamptonshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Leicestershire, Rutland and Northamptonshire","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Lincolnshire","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Lincolnshire","Outside London","Male","5","[c]","[c]","[c]"
