"Status","Year","Ethnicity","Parent_department","Region_ITL1","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Asian","Department for Education","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Education","North East (England)","G6/G7","10","10","[c]","[c]"
"In post","2023","Asian","Department for Education","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Education","North East (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Asian","Department for Education","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Education","North West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Education","North West (England)","EO","25","25","[c]","[c]"
"In post","2023","Asian","Department for Education","North West (England)","G6/G7","25","25","[c]","[c]"
"In post","2023","Asian","Department for Education","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Education","North West (England)","SEO/HEO","70","65","34580","35770"
"In post","2023","Asian","Department for Education","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Education","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Education","South East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Education","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Education","South East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Education","South West (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Education","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Education","South West (England)","G6/G7","5","5","[c]","[c]"
"In post","2023","Asian","Department for Education","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Education","South West (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Asian","Department for Education","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Education","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Education","West Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Education","West Midlands (England)","EO","45","45","26640","26940"
"In post","2023","Asian","Department for Education","West Midlands (England)","G6/G7","75","75","54610","51640"
"In post","2023","Asian","Department for Education","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Education","West Midlands (England)","SEO/HEO","150","145","35100","37590"
"In post","2023","Asian","Department for Education","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Education","Yorkshire and The Humber","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Education","Yorkshire and The Humber","EO","15","15","[c]","[c]"
"In post","2023","Asian","Department for Education","Yorkshire and The Humber","G6/G7","20","20","[c]","[c]"
"In post","2023","Asian","Department for Education","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Education","Yorkshire and The Humber","SEO/HEO","60","60","35350","37590"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","East Midlands (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","East Midlands (England)","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","East of England","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","East of England","EO","5","5","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","East of England","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","London","AA/AO","10","10","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","London","EO","35","35","29430","29080"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","London","G6/G7","60","60","57500","54330"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","London","SEO/HEO","105","105","37010","34500"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","North East (England)","AA/AO","5","5","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","North West (England)","AA/AO","5","5","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","North West (England)","EO","5","5","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","North West (England)","G6/G7","5","5","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","North West (England)","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","Northern Ireland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","Scotland","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","South East (England)","AA/AO","35","30","23600","22150"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","South East (England)","EO","25","20","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","South East (England)","G6/G7","15","15","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","South East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","South East (England)","SEO/HEO","35","35","36600","37300"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","South West (England)","AA/AO","10","10","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","South West (England)","EO","10","10","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","South West (England)","G6/G7","10","10","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","South West (England)","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","Wales","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","Wales","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","West Midlands (England)","AA/AO","10","10","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","West Midlands (England)","G6/G7","5","5","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","West Midlands (England)","SEO/HEO","15","15","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","AA/AO","10","10","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","EO","5","5","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","G6/G7","5","5","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for International Trade","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for International Trade","East Midlands (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for International Trade","East Midlands (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for International Trade","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for International Trade","East of England","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for International Trade","East of England","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for International Trade","London","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for International Trade","London","EO","25","25","[c]","[c]"
"In post","2023","Asian","Department for International Trade","London","G6/G7","85","85","59110","56100"
"In post","2023","Asian","Department for International Trade","London","SCS level","10","10","[c]","[c]"
"In post","2023","Asian","Department for International Trade","London","SEO/HEO","145","145","38960","38440"
"In post","2023","Asian","Department for International Trade","North East (England)","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for International Trade","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for International Trade","North East (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for International Trade","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for International Trade","North East (England)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for International Trade","North West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for International Trade","North West (England)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for International Trade","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for International Trade","North West (England)","SEO/HEO","[c]","[c]","[c]","[c]"
