"Status","Year","Disability","Function_of_post","Parent_department","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared disabled","Communications","Charity Commission","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Competition and Markets Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Competition and Markets Authority","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Competition and Markets Authority","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Competition and Markets Authority","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Declared disabled","Communications","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Department for Business, Energy and Industrial Strategy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Department for Digital, Culture, Media and Sport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Department for Digital, Culture, Media and Sport","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Department for Digital, Culture, Media and Sport","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Department for Education","Heterosexual / straight","20","15","[c]","[c]"
"In post","2023","Declared disabled","Communications","Department for Education","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Department for Education","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Department for Environment, Food and Rural Affairs","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Declared disabled","Communications","Department for Environment, Food and Rural Affairs","LGBO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Communications","Department for Environment, Food and Rural Affairs","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Department for International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Department for International Trade","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Department for Levelling Up, Housing and Communities","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Declared disabled","Communications","Department for Levelling Up, Housing and Communities","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Department for Levelling Up, Housing and Communities","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Department for Transport","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Declared disabled","Communications","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Department for Transport","Undeclared","5","5","[c]","[c]"
"In post","2023","Declared disabled","Communications","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Department for Work and Pensions","Heterosexual / straight","30","25","[c]","[c]"
"In post","2023","Declared disabled","Communications","Department for Work and Pensions","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Department for Work and Pensions","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Department of Health and Social Care","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Declared disabled","Communications","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Department of Health and Social Care","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Estyn","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Estyn","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Estyn","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Estyn","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Food Standards Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Foreign, Commonwealth and Development Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Foreign, Commonwealth and Development Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Foreign, Commonwealth and Development Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","HM Land Registry","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","HM Land Registry","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","HM Land Registry","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","HM Land Registry","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","HM Revenue and Customs","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Declared disabled","Communications","HM Revenue and Customs","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","HM Revenue and Customs","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","HM Treasury","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","HM Treasury","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Home Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Home Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Home Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Home Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Ministry of Defence","Heterosexual / straight","40","40","37490","34300"
"In post","2023","Declared disabled","Communications","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Ministry of Defence","Undeclared","5","5","[c]","[c]"
"In post","2023","Declared disabled","Communications","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Ministry of Justice","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Declared disabled","Communications","Ministry of Justice","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Ministry of Justice","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","National Crime Agency","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","National Crime Agency","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","National Crime Agency","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Northern Ireland Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Northern Ireland Office","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Northern Ireland Office","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Northern Ireland Office","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Office for Standards in Education, Children's Services and Skills","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Office for Standards in Education, Children's Services and Skills","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Office for Standards in Education, Children's Services and Skills","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Office of Gas and Electricity Markets","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Office of Gas and Electricity Markets","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Office of Gas and Electricity Markets","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Office of Qualifications and Examinations Regulation","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Office of Qualifications and Examinations Regulation","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Office of Qualifications and Examinations Regulation","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Office of Qualifications and Examinations Regulation","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Office of Rail and Road","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Office of Rail and Road","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Office of Rail and Road","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Office of the Secretary of State for Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Office of the Secretary of State for Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Office of the Secretary of State for Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Office of the Secretary of State for Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Communications","Office of the Secretary of State for Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
