"Status","Year","Ethnicity","Parent_department","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Asian","Department for Education","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Education","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Education","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Education","South West (England)","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Asian","Department for Education","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Education","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Education","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Education","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Education","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Education","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Education","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Education","West Midlands (England)","Heterosexual / straight","240","235","39180","37590"
"In post","2023","Asian","Department for Education","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Education","West Midlands (England)","Undeclared","10","10","[c]","[c]"
"In post","2023","Asian","Department for Education","West Midlands (England)","Unknown","20","20","[c]","[c]"
"In post","2023","Asian","Department for Education","Yorkshire and The Humber","Heterosexual / straight","90","90","38670","37590"
"In post","2023","Asian","Department for Education","Yorkshire and The Humber","LGBO","5","5","[c]","[c]"
"In post","2023","Asian","Department for Education","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Education","Yorkshire and The Humber","Unknown","5","5","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","East Midlands (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","East of England","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","London","Heterosexual / straight","190","185","42300","40260"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","London","LGBO","5","5","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","London","Undeclared","10","10","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","London","Unknown","10","10","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","North East (England)","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","North West (England)","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","South East (England)","Heterosexual / straight","95","90","34570","29150"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","South East (England)","Undeclared","5","5","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","South East (England)","Unknown","5","5","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","South West (England)","Heterosexual / straight","35","35","32510","25920"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","Wales","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","Wales","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","West Midlands (England)","Heterosexual / straight","35","35","35280","30320"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Heterosexual / straight","30","30","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for International Trade","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for International Trade","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for International Trade","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for International Trade","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for International Trade","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for International Trade","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for International Trade","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for International Trade","East of England","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for International Trade","London","Heterosexual / straight","240","235","45760","41550"
"In post","2023","Asian","Department for International Trade","London","LGBO","15","15","[c]","[c]"
"In post","2023","Asian","Department for International Trade","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for International Trade","London","Unknown","15","15","[c]","[c]"
"In post","2023","Asian","Department for International Trade","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for International Trade","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for International Trade","North East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for International Trade","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for International Trade","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for International Trade","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for International Trade","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for International Trade","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for International Trade","Northern Ireland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for International Trade","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for International Trade","Northern Ireland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for International Trade","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for International Trade","Overseas","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Asian","Department for International Trade","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for International Trade","Overseas","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for International Trade","Overseas","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for International Trade","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for International Trade","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for International Trade","Scotland","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for International Trade","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for International Trade","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for International Trade","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Department for International Trade","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
